Course_Name,Branch_Department,Duration_Years,Semesters,Level,Regulatory_Body,Category
B.Sc,Set Design,3,6,Undergraduate,UGC,Science
B.Sc,Costume Design,3,6,Undergraduate,UGC,Science
B.Sc,Makeup & Styling,3,6,Undergraduate,UGC,Science
B.Sc,Sound Design,3,6,Undergraduate,UGC,Science
B.Sc,Communication Design,3,6,Undergraduate,UGC,Science
B.Sc,Industrial Design,3,6,Undergraduate,UGC,Science
B.Sc,Craft Design,3,6,Undergraduate,UGC,Science
B.Sc,Sustainable Design,3,6,Undergraduate,UGC,Science
B.Sc,Social Design,3,6,Undergraduate,UGC,Science
B.Sc,Strategic Design Management,3,6,Undergraduate,UGC,Science
M.Sc,Physics,2,4,Postgraduate,UGC,Science
M.Sc,Chemistry,2,4,Postgraduate,UGC,Science
M.Sc,Mathematics,2,4,Postgraduate,UGC,Science
M.Sc,Biology,2,4,Postgraduate,UGC,Science
M.Sc,Biotechnology,2,4,Postgraduate,UGC,Science
M.Sc,Microbiology,2,4,Postgraduate,UGC,Science
M.Sc,Biochemistry,2,4,Postgraduate,UGC,Science
M.Sc,Zoology,2,4,Postgraduate,UGC,Science
M.Sc,Botany,2,4,Postgraduate,UGC,Science
M.Sc,Environmental Science,2,4,Postgraduate,UGC,Science
M.Sc,Computer Science,2,4,Postgraduate,UGC,Science
M.Sc,Information Technology,2,4,Postgraduate,UGC,Science
M.Sc,Data Science,2,4,Postgraduate,UGC,Science
M.Sc,Artificial Intelligence,2,4,Postgraduate,UGC,Science
M.Sc,Cyber Security,2,4,Postgraduate,UGC,Science
M.Sc,Statistics,2,4,Postgraduate,UGC,Science
M.Sc,Economics,2,4,Postgraduate,UGC,Science
M.Sc,Agriculture,2,4,Postgraduate,UGC,Science
M.Sc,Horticulture,2,4,Postgraduate,UGC,Science
M.Sc,Forestry,2,4,Postgraduate,UGC,Science
M.Sc,Food Science & Nutrition,2,4,Postgraduate,UGC,Science
M.Sc,Dietetics,2,4,Postgraduate,UGC,Science
M.Sc,Nursing,2,4,Postgraduate,UGC,Science
M.Sc,Medical Laboratory Technology,2,4,Postgraduate,UGC,Science
M.Sc,Radiology & Imaging Technology,2,4,Postgraduate,UGC,Science
M.Sc,Optometry,2,4,Postgraduate,UGC,Science
M.Sc,Physiotherapy,2,4,Postgraduate,UGC,Science
M.Sc,Occupational Therapy,2,4,Postgraduate,UGC,Science
M.Sc,Audiology & Speech Therapy,2,4,Postgraduate,UGC,Science
M.Sc,Psychology,2,4,Postgraduate,UGC,Science
M.Sc,Geography,2,4,Postgraduate,UGC,Science
M.Sc,Geology,2,4,Postgraduate,UGC,Science
M.Sc,Electronics,2,4,Postgraduate,UGC,Science
M.Sc,Instrumentation,2,4,Postgraduate,UGC,Science
M.Sc,Animation & Multimedia,2,4,Postgraduate,UGC,Science
M.Sc,Fashion Design,2,4,Postgraduate,UGC,Science
M.Sc,Interior Design,2,4,Postgraduate,UGC,Science
M.Sc,Textile Design,2,4,Postgraduate,UGC,Science
M.Sc,Nautical Science,2,4,Postgraduate,UGC,Science
M.Sc,Aviation,2,4,Postgraduate,UGC,Science
M.Sc,Animation,2,4,Postgraduate,UGC,Science
M.Sc,Game Design & Development,2,4,Postgraduate,UGC,Science
M.Sc,Film & Television Production,2,4,Postgraduate,UGC,Science
M.Sc,Photography,2,4,Postgraduate,UGC,Science
M.Sc,Acting & Drama,2,4,Postgraduate,UGC,Science
M.Sc,Dance,2,4,Postgraduate,UGC,Science
M.Sc,Music,2,4,Postgraduate,UGC,Science
M.Sc,Fine Arts,2,4,Postgraduate,UGC,Science
M.Sc,Visual Communication,2,4,Postgraduate,UGC,Science
M.Sc,Journalism & Mass Communication,2,4,Postgraduate,UGC,Science
M.Sc,Advertising & Public Relations,2,4,Postgraduate,UGC,Science
M.Sc,Event Management,2,4,Postgraduate,UGC,Science
M.Sc,Travel & Tourism,2,4,Postgraduate,UGC,Science
M.Sc,Hospitality & Hotel Administration,2,4,Postgraduate,UGC,Science
M.Sc,Culinary Arts,2,4,Postgraduate,UGC,Science
M.Sc,Bakery & Confectionery,2,4,Postgraduate,UGC,Science
M.Sc,Sports Science,2,4,Postgraduate,UGC,Science
M.Sc,Physical Education,2,4,Postgraduate,UGC,Science
M.Sc,Yoga,2,4,Postgraduate,UGC,Science
M.Sc,Naturopathy,2,4,Postgraduate,UGC,Science
M.Sc,Home Science,2,4,Postgraduate,UGC,Science
M.Sc,Library & Information Science,2,4,Postgraduate,UGC,Science
M.Sc,Bioinformatics,2,4,Postgraduate,UGC,Science
M.Sc,Computational Biology,2,4,Postgraduate,UGC,Science
M.Sc,Neuroscience,2,4,Postgraduate,UGC,Science
M.Sc,Marine Science,2,4,Postgraduate,UGC,Science
M.Sc,Meteorology,2,4,Postgraduate,UGC,Science
M.Sc,Astronomy,2,4,Postgraduate,UGC,Science
M.Sc,Nanoscience & Technology,2,4,Postgraduate,UGC,Science
M.Sc,Material Science,2,4,Postgraduate,UGC,Science
M.Sc,Renewable Energy,2,4,Postgraduate,UGC,Science
M.Sc,Sustainability Studies,2,4,Postgraduate,UGC,Science
M.Sc,Forensic Science,2,4,Postgraduate,UGC,Science
M.Sc,Clinical Research,2,4,Postgraduate,UGC,Science
M.Sc,Public Health,2,4,Postgraduate,UGC,Science
M.Sc,Health Information Management,2,4,Postgraduate,UGC,Science
M.Sc,Medical Imaging Technology,2,4,Postgraduate,UGC,Science
M.Sc,Operation Theatre Technology,2,4,Postgraduate,UGC,Science
M.Sc,Anaesthesia Technology,2,4,Postgraduate,UGC,Science
M.Sc,Dialysis Technology,2,4,Postgraduate,UGC,Science
M.Sc,Cardiac Care Technology,2,4,Postgraduate,UGC,Science
M.Sc,Emergency Medicine Technology,2,4,Postgraduate,UGC,Science
M.Sc,Respiratory Therapy,2,4,Postgraduate,UGC,Science
M.Sc,Neuroscience Technology,2,4,Postgraduate,UGC,Science
M.Sc,Food Technology,2,4,Postgraduate,UGC,Science
M.Sc,Dairy Technology,2,4,Postgraduate,UGC,Science
M.Sc,Water Science & Technology,2,4,Postgraduate,UGC,Science
M.Sc,Remote Sensing & GIS,2,4,Postgraduate,UGC,Science
M.Sc,Earth Science,2,4,Postgraduate,UGC,Science
M.Sc,Oceanography,2,4,Postgraduate,UGC,Science
M.Sc,Climate Change & Sustainability,2,4,Postgraduate,UGC,Science
M.Sc,Disaster Management,2,4,Postgraduate,UGC,Science
M.Sc,Wildlife Science,2,4,Postgraduate,UGC,Science
M.Sc,Sericulture,2,4,Postgraduate,UGC,Science
M.Sc,Seed Technology,2,4,Postgraduate,UGC,Science
M.Sc,Post Harvest Technology,2,4,Postgraduate,UGC,Science
M.Sc,Food Processing,2,4,Postgraduate,UGC,Science
M.Sc,Agricultural Biotechnology,2,4,Postgraduate,UGC,Science
M.Sc,Agricultural Economics,2,4,Postgraduate,UGC,Science
M.Sc,Agricultural Extension,2,4,Postgraduate,UGC,Science
M.Sc,Agronomy,2,4,Postgraduate,UGC,Science
M.Sc,Plant Breeding & Genetics,2,4,Postgraduate,UGC,Science
M.Sc,Soil Science,2,4,Postgraduate,UGC,Science
M.Sc,Entomology,2,4,Postgraduate,UGC,Science
M.Sc,Plant Pathology,2,4,Postgraduate,UGC,Science
M.Sc,Nematology,2,4,Postgraduate,UGC,Science
M.Sc,Agricultural Statistics,2,4,Postgraduate,UGC,Science
M.Sc,Agricultural Microbiology,2,4,Postgraduate,UGC,Science
M.Sc,Animal Husbandry,2,4,Postgraduate,UGC,Science
M.Sc,Poultry Science,2,4,Postgraduate,UGC,Science
M.Sc,Fisheries Science,2,4,Postgraduate,UGC,Science
M.Sc,Aquaculture,2,4,Postgraduate,UGC,Science
M.Sc,Community Science,2,4,Postgraduate,UGC,Science
M.Sc,Family Resource Management,2,4,Postgraduate,UGC,Science
M.Sc,Child Development,2,4,Postgraduate,UGC,Science
M.Sc,Food & Nutrition,2,4,Postgraduate,UGC,Science
M.Sc,Textile & Apparel Designing,2,4,Postgraduate,UGC,Science
M.Sc,Extension Education,2,4,Postgraduate,UGC,Science
M.Sc,Interior Design,2,4,Postgraduate,UGC,Science
M.Sc,Exhibition Design,2,4,Postgraduate,UGC,Science
M.Sc,Set Design,2,4,Postgraduate,UGC,Science
M.Sc,Costume Design,2,4,Postgraduate,UGC,Science
M.Sc,Makeup & Styling,2,4,Postgraduate,UGC,Science
M.Sc,Sound Design,2,4,Postgraduate,UGC,Science
M.Sc,Communication Design,2,4,Postgraduate,UGC,Science
M.Sc,Industrial Design,2,4,Postgraduate,UGC,Science
M.Sc,Craft Design,2,4,Postgraduate,UGC,Science
M.Sc,Sustainable Design,2,4,Postgraduate,UGC,Science
M.Sc,Social Design,2,4,Postgraduate,UGC,Science
M.Sc,Strategic Design Management,2,4,Postgraduate,UGC,Science
B.Sc (Hons),Physics,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Chemistry,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Mathematics,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Biology,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Biotechnology,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Microbiology,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Biochemistry,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Zoology,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Botany,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Environmental Science,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Computer Science,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Information Technology,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Data Science,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Artificial Intelligence,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Cyber Security,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Statistics,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Economics,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Agriculture,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Horticulture,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Forestry,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Food Science & Nutrition,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Dietetics,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Nursing,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Medical Laboratory Technology,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Radiology & Imaging Technology,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Optometry,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Psychology,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Geography,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Geology,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Electronics,4,8,Undergraduate,UGC,Science
B.Sc (Hons),Instrumentation,4,8,Undergraduate,UGC,Science
Integrated B.Sc + M.Sc,Physics,5,10,Integrated,UGC,Science
Integrated B.Sc + M.Sc,Chemistry,5,10,Integrated,UGC,Science
Integrated B.Sc + M.Sc,Mathematics,5,10,Integrated,UGC,Science
Integrated B.Sc + M.Sc,Biology,5,10,Integrated,UGC,Science
Integrated B.Sc + M.Sc,Biotechnology,5,10,Integrated,UGC,Science
Integrated B.Sc + M.Sc,Computer Science,5,10,Integrated,UGC,Science
Integrated B.Sc + M.Sc,Environmental Science,5,10,Integrated,UGC,Science
Integrated B.Sc + M.Sc,Data Science,5,10,Integrated,UGC,Science
BA,English,3,6,Undergraduate,UGC,Arts & Humanities
BA,Hindi,3,6,Undergraduate,UGC,Arts & Humanities
BA,Sanskrit,3,6,Undergraduate,UGC,Arts & Humanities
BA,History,3,6,Undergraduate,UGC,Arts & Humanities
BA,Political Science,3,6,Undergraduate,UGC,Arts & Humanities
BA,Economics,3,6,Undergraduate,UGC,Arts & Humanities
BA,Sociology,3,6,Undergraduate,UGC,Arts & Humanities
BA,Psychology,3,6,Undergraduate,UGC,Arts & Humanities
BA,Philosophy,3,6,Undergraduate,UGC,Arts & Humanities
BA,Geography,3,6,Undergraduate,UGC,Arts & Humanities
BA,Anthropology,3,6,Undergraduate,UGC,Arts & Humanities
BA,Archaeology,3,6,Undergraduate,UGC,Arts & Humanities
BA,Linguistics,3,6,Undergraduate,UGC,Arts & Humanities
BA,Journalism & Mass Communication,3,6,Undergraduate,UGC,Arts & Humanities
BA,Public Administration,3,6,Undergraduate,UGC,Arts & Humanities
BA,Social Work,3,6,Undergraduate,UGC,Arts & Humanities
BA,Fine Arts,3,6,Undergraduate,UGC,Arts & Humanities
BA,Music,3,6,Undergraduate,UGC,Arts & Humanities
BA,Dance,3,6,Undergraduate,UGC,Arts & Humanities
BA,Drama & Theatre,3,6,Undergraduate,UGC,Arts & Humanities
BA,Film Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Photography,3,6,Undergraduate,UGC,Arts & Humanities
BA,Visual Arts,3,6,Undergraduate,UGC,Arts & Humanities
BA,Graphic Design,3,6,Undergraduate,UGC,Arts & Humanities
BA,Fashion Design,3,6,Undergraduate,UGC,Arts & Humanities
BA,Interior Design,3,6,Undergraduate,UGC,Arts & Humanities
BA,Textile Design,3,6,Undergraduate,UGC,Arts & Humanities
BA,Animation,3,6,Undergraduate,UGC,Arts & Humanities
BA,Multimedia,3,6,Undergraduate,UGC,Arts & Humanities
BA,Advertising,3,6,Undergraduate,UGC,Arts & Humanities
BA,Public Relations,3,6,Undergraduate,UGC,Arts & Humanities
BA,Event Management,3,6,Undergraduate,UGC,Arts & Humanities
BA,Travel & Tourism,3,6,Undergraduate,UGC,Arts & Humanities
BA,Library & Information Science,3,6,Undergraduate,UGC,Arts & Humanities
BA,Physical Education,3,6,Undergraduate,UGC,Arts & Humanities
BA,Yoga,3,6,Undergraduate,UGC,Arts & Humanities
BA,Military Science,3,6,Undergraduate,UGC,Arts & Humanities
BA,Women Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Environmental Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Development Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Media Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Communication Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Religious Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Islamic Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Buddhist Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Christian Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Jain Studies,3,6,Undergraduate,UGC,Arts & Humanities
BA,Pali,3,6,Undergraduate,UGC,Arts & Humanities
BA,Persian,3,6,Undergraduate,UGC,Arts & Humanities
BA,Arabic,3,6,Undergraduate,UGC,Arts & Humanities
BA,Urdu,3,6,Undergraduate,UGC,Arts & Humanities
BA,Bengali,3,6,Undergraduate,UGC,Arts & Humanities
BA,Marathi,3,6,Undergraduate,UGC,Arts & Humanities
BA,Gujarati,3,6,Undergraduate,UGC,Arts & Humanities
BA,Punjabi,3,6,Undergraduate,UGC,Arts & Humanities
BA,Tamil,3,6,Undergraduate,UGC,Arts & Humanities
BA,Telugu,3,6,Undergraduate,UGC,Arts & Humanities
BA,Kannada,3,6,Undergraduate,UGC,Arts & Humanities
BA,Malayalam,3,6,Undergraduate,UGC,Arts & Humanities
BA,Odia,3,6,Undergraduate,UGC,Arts & Humanities
BA,Assamese,3,6,Undergraduate,UGC,Arts & Humanities
BA,Manipuri,3,6,Undergraduate,UGC,Arts & Humanities
BA,Nepali,3,6,Undergraduate,UGC,Arts & Humanities
BA,Sindhi,3,6,Undergraduate,UGC,Arts & Humanities
BA,Kashmiri,3,6,Undergraduate,UGC,Arts & Humanities
BA,Konkani,3,6,Undergraduate,UGC,Arts & Humanities
BA,Bodo,3,6,Undergraduate,UGC,Arts & Humanities
BA,Dogri,3,6,Undergraduate,UGC,Arts & Humanities
BA,Maithili,3,6,Undergraduate,UGC,Arts & Humanities
BA,Santhali,3,6,Undergraduate,UGC,Arts & Humanities
BA,Rajasthani,3,6,Undergraduate,UGC,Arts & Humanities
BA,Haryanvi,3,6,Undergraduate,UGC,Arts & Humanities
MA,English,2,4,Postgraduate,UGC,Arts & Humanities
MA,Hindi,2,4,Postgraduate,UGC,Arts & Humanities
MA,Sanskrit,2,4,Postgraduate,UGC,Arts & Humanities
MA,History,2,4,Postgraduate,UGC,Arts & Humanities
MA,Political Science,2,4,Postgraduate,UGC,Arts & Humanities
MA,Economics,2,4,Postgraduate,UGC,Arts & Humanities
MA,Sociology,2,4,Postgraduate,UGC,Arts & Humanities
MA,Psychology,2,4,Postgraduate,UGC,Arts & Humanities
MA,Philosophy,2,4,Postgraduate,UGC,Arts & Humanities
MA,Geography,2,4,Postgraduate,UGC,Arts & Humanities
MA,Anthropology,2,4,Postgraduate,UGC,Arts & Humanities
MA,Archaeology,2,4,Postgraduate,UGC,Arts & Humanities
MA,Linguistics,2,4,Postgraduate,UGC,Arts & Humanities
MA,Journalism & Mass Communication,2,4,Postgraduate,UGC,Arts & Humanities
MA,Public Administration,2,4,Postgraduate,UGC,Arts & Humanities
MA,Social Work,2,4,Postgraduate,UGC,Arts & Humanities
MA,Fine Arts,2,4,Postgraduate,UGC,Arts & Humanities
MA,Music,2,4,Postgraduate,UGC,Arts & Humanities
MA,Dance,2,4,Postgraduate,UGC,Arts & Humanities
MA,Drama & Theatre,2,4,Postgraduate,UGC,Arts & Humanities
MA,Film Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Photography,2,4,Postgraduate,UGC,Arts & Humanities
MA,Visual Arts,2,4,Postgraduate,UGC,Arts & Humanities
MA,Graphic Design,2,4,Postgraduate,UGC,Arts & Humanities
MA,Fashion Design,2,4,Postgraduate,UGC,Arts & Humanities
MA,Interior Design,2,4,Postgraduate,UGC,Arts & Humanities
MA,Textile Design,2,4,Postgraduate,UGC,Arts & Humanities
MA,Animation,2,4,Postgraduate,UGC,Arts & Humanities
MA,Multimedia,2,4,Postgraduate,UGC,Arts & Humanities
MA,Advertising,2,4,Postgraduate,UGC,Arts & Humanities
MA,Public Relations,2,4,Postgraduate,UGC,Arts & Humanities
MA,Event Management,2,4,Postgraduate,UGC,Arts & Humanities
MA,Travel & Tourism,2,4,Postgraduate,UGC,Arts & Humanities
MA,Library & Information Science,2,4,Postgraduate,UGC,Arts & Humanities
MA,Physical Education,2,4,Postgraduate,UGC,Arts & Humanities
MA,Yoga,2,4,Postgraduate,UGC,Arts & Humanities
MA,Military Science,2,4,Postgraduate,UGC,Arts & Humanities
MA,Women Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Environmental Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Development Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Media Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Communication Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Religious Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Islamic Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Buddhist Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Christian Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Jain Studies,2,4,Postgraduate,UGC,Arts & Humanities
MA,Pali,2,4,Postgraduate,UGC,Arts & Humanities
MA,Persian,2,4,Postgraduate,UGC,Arts & Humanities
MA,Arabic,2,4,Postgraduate,UGC,Arts & Humanities
MA,Urdu,2,4,Postgraduate,UGC,Arts & Humanities
MA,Bengali,2,4,Postgraduate,UGC,Arts & Humanities
MA,Marathi,2,4,Postgraduate,UGC,Arts & Humanities
MA,Gujarati,2,4,Postgraduate,UGC,Arts & Humanities
MA,Punjabi,2,4,Postgraduate,UGC,Arts & Humanities
MA,Tamil,2,4,Postgraduate,UGC,Arts & Humanities
MA,Telugu,2,4,Postgraduate,UGC,Arts & Humanities
MA,Kannada,2,4,Postgraduate,UGC,Arts & Humanities
MA,Malayalam,2,4,Postgraduate,UGC,Arts & Humanities
MA,Odia,2,4,Postgraduate,UGC,Arts & Humanities
MA,Assamese,2,4,Postgraduate,UGC,Arts & Humanities
MA,Manipuri,2,4,Postgraduate,UGC,Arts & Humanities
MA,Nepali,2,4,Postgraduate,UGC,Arts & Humanities
MA,Sindhi,2,4,Postgraduate,UGC,Arts & Humanities
MA,Kashmiri,2,4,Postgraduate,UGC,Arts & Humanities
MA,Konkani,2,4,Postgraduate,UGC,Arts & Humanities
MA,Bodo,2,4,Postgraduate,UGC,Arts & Humanities
MA,Dogri,2,4,Postgraduate,UGC,Arts & Humanities
MA,Maithili,2,4,Postgraduate,UGC,Arts & Humanities
MA,Santhali,2,4,Postgraduate,UGC,Arts & Humanities
MA,Rajasthani,2,4,Postgraduate,UGC,Arts & Humanities
MA,Haryanvi,2,4,Postgraduate,UGC,Arts & Humanities
BA (Hons),English,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Hindi,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Sanskrit,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),History,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Political Science,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Economics,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Sociology,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Psychology,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Philosophy,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Geography,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Anthropology,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Archaeology,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Linguistics,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Journalism & Mass Communication,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Public Administration,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Social Work,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Fine Arts,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Music,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Dance,4,8,Undergraduate,UGC,Arts & Humanities
BA (Hons),Drama & Theatre,4,8,Undergraduate,UGC,Arts & Humanities
Integrated BA + MA,English,5,10,Integrated,UGC,Arts & Humanities
Integrated BA + MA,History,5,10,Integrated,UGC,Arts & Humanities
Integrated BA + MA,Political Science,5,10,Integrated,UGC,Arts & Humanities
Integrated BA + MA,Economics,5,10,Integrated,UGC,Arts & Humanities
Integrated BA + MA,Sociology,5,10,Integrated,UGC,Arts & Humanities
Integrated BA + MA,Psychology,5,10,Integrated,UGC,Arts & Humanities
B.Com,General,3,6,Undergraduate,UGC,Commerce
B.Com,Accounting & Finance,3,6,Undergraduate,UGC,Commerce
B.Com,Taxation,3,6,Undergraduate,UGC,Commerce
B.Com,Economics,3,6,Undergraduate,UGC,Commerce
B.Com,Banking & Insurance,3,6,Undergraduate,UGC,Commerce
B.Com,Business Economics,3,6,Undergraduate,UGC,Commerce
B.Com,Computer Applications,3,6,Undergraduate,UGC,Commerce
B.Com,E-Commerce,3,6,Undergraduate,UGC,Commerce
B.Com,Marketing,3,6,Undergraduate,UGC,Commerce
B.Com,HRM,3,6,Undergraduate,UGC,Commerce
B.Com,International Business,3,6,Undergraduate,UGC,Commerce
B.Com,Corporate Secretaryship,3,6,Undergraduate,UGC,Commerce
B.Com,Cost Accounting,3,6,Undergraduate,UGC,Commerce
B.Com,Financial Markets,3,6,Undergraduate,UGC,Commerce
B.Com,Investment Management,3,6,Undergraduate,UGC,Commerce
B.Com,Wealth Management,3,6,Undergraduate,UGC,Commerce
B.Com,Risk Management,3,6,Undergraduate,UGC,Commerce
B.Com,Actuarial Science,3,6,Undergraduate,UGC,Commerce
B.Com,Business Analytics,3,6,Undergraduate,UGC,Commerce
B.Com,Digital Marketing,3,6,Undergraduate,UGC,Commerce
B.Com,Entrepreneurship,3,6,Undergraduate,UGC,Commerce
B.Com,Supply Chain Management,3,6,Undergraduate,UGC,Commerce
B.Com,Retail Management,3,6,Undergraduate,UGC,Commerce
B.Com,Tourism & Travel Management,3,6,Undergraduate,UGC,Commerce
B.Com,Hospitality Management,3,6,Undergraduate,UGC,Commerce
B.Com (Hons),General,4,8,Undergraduate,UGC,Commerce
B.Com (Hons),Accounting & Finance,4,8,Undergraduate,UGC,Commerce
B.Com (Hons),Taxation,4,8,Undergraduate,UGC,Commerce
B.Com (Hons),Economics,4,8,Undergraduate,UGC,Commerce
B.Com (Hons),Banking & Insurance,4,8,Undergraduate,UGC,Commerce
B.Com (Hons),Business Economics,4,8,Undergraduate,UGC,Commerce
B.Com (Hons),Computer Applications,4,8,Undergraduate,UGC,Commerce
B.Com (Hons),Marketing,4,8,Undergraduate,UGC,Commerce
B.Com (Hons),International Business,4,8,Undergraduate,UGC,Commerce
B.Com (Hons),Business Analytics,4,8,Undergraduate,UGC,Commerce
M.Com,General,2,4,Postgraduate,UGC,Commerce
M.Com,Accounting & Finance,2,4,Postgraduate,UGC,Commerce
M.Com,Taxation,2,4,Postgraduate,UGC,Commerce
M.Com,Economics,2,4,Postgraduate,UGC,Commerce
M.Com,Banking & Insurance,2,4,Postgraduate,UGC,Commerce
M.Com,Business Economics,2,4,Postgraduate,UGC,Commerce
M.Com,Computer Applications,2,4,Postgraduate,UGC,Commerce
M.Com,E-Commerce,2,4,Postgraduate,UGC,Commerce
M.Com,Marketing,2,4,Postgraduate,UGC,Commerce
M.Com,HRM,2,4,Postgraduate,UGC,Commerce
M.Com,International Business,2,4,Postgraduate,UGC,Commerce
M.Com,Corporate Secretaryship,2,4,Postgraduate,UGC,Commerce
M.Com,Cost Accounting,2,4,Postgraduate,UGC,Commerce
M.Com,Financial Markets,2,4,Postgraduate,UGC,Commerce
M.Com,Investment Management,2,4,Postgraduate,UGC,Commerce
M.Com,Wealth Management,2,4,Postgraduate,UGC,Commerce
M.Com,Risk Management,2,4,Postgraduate,UGC,Commerce
M.Com,Actuarial Science,2,4,Postgraduate,UGC,Commerce
M.Com,Business Analytics,2,4,Postgraduate,UGC,Commerce
M.Com,Digital Marketing,2,4,Postgraduate,UGC,Commerce
M.Com,Entrepreneurship,2,4,Postgraduate,UGC,Commerce
M.Com,Supply Chain Management,2,4,Postgraduate,UGC,Commerce
M.Com,Retail Management,2,4,Postgraduate,UGC,Commerce
M.Com,Tourism & Travel Management,2,4,Postgraduate,UGC,Commerce
M.Com,Hospitality Management,2,4,Postgraduate,UGC,Commerce
Integrated B.Com + M.Com,General,5,10,Integrated,UGC,Commerce
Integrated B.Com + M.Com,Accounting,5,10,Integrated,UGC,Commerce
Integrated B.Com + M.Com,Finance,5,10,Integrated,UGC,Commerce
Integrated B.Com + M.Com,Economics,5,10,Integrated,UGC,Commerce
Integrated B.Com + M.Com,Banking & Insurance,5,10,Integrated,UGC,Commerce
Integrated B.Com + M.Com,Marketing,5,10,Integrated,UGC,Commerce
Integrated B.Com + M.Com,International Business,5,10,Integrated,UGC,Commerce
Integrated B.Com + M.Com,Business Analytics,5,10,Integrated,UGC,Commerce
Integrated B.Com + M.Com,Taxation,5,10,Integrated,UGC,Commerce
LLB,General,3,6,Undergraduate,BCI,Law
LLB,Corporate Law,3,6,Undergraduate,BCI,Law
LLB,Criminal Law,3,6,Undergraduate,BCI,Law
LLB,Constitutional Law,3,6,Undergraduate,BCI,Law
LLB,Civil Law,3,6,Undergraduate,BCI,Law
LLB,International Law,3,6,Undergraduate,BCI,Law
LLB,Labour Law,3,6,Undergraduate,BCI,Law
LLB,Environmental Law,3,6,Undergraduate,BCI,Law
LLB,Human Rights Law,3,6,Undergraduate,BCI,Law
